x,y
0.8703651,7.984392
-0.3599517,6.840366
-0.33779085,9.583443
0.9704319,9.789465
1.7463129,8.215052
1.4576023,9.377975
0.49675733,6.169039
0.6159741,6.7155066
-0.10719352,6.900281
-1.4331464,9.387865
-1.424362,9.147461
-0.62684155,9.278539
-1.0620387,8.761953
-0.6239179,8.894677
0.20089333,7.4858236
-0.16001254,9.384317
-0.0329234,9.427877
1.5582788,6.465274
-1.9884918,6.301298
0.3043536,9.421297
-1.8745573,9.41751
-0.98042834,6.760539
-1.7462679,7.4325027
-0.7934199,7.4201026
0.30965194,6.733412
-0.9278879,9.392678
1.5946177,9.91939
0.2283469,7.725904
0.94864386,9.764906
1.7664268,7.1051874
0.102976985,6.3710604
-1.8051866,7.1526093
-0.774667,8.715085
1.3233553,9.192889
-0.13753863,7.355567
-0.79129237,7.8135552
-1.1945246,8.676887
0.9988482,9.457548
0.24877284,7.569848
-1.8845539,8.823987
1.7275351,7.5754485
-0.87548876,6.73342
-0.018650407,6.298409
-0.5307731,7.256339
1.1067381,8.683981
0.22926302,9.798209
0.91959476,7.427526
0.76585287,6.87004
-1.5958211,7.0909405
0.12849025,9.622671
1.5847238,7.358017
1.1556338,6.753373
1.2760324,7.5748253
0.81850517,7.500567
0.33472693,8.554398
0.17522837,6.782917
-0.2999914,6.534584
0.09643868,7.518784
-1.9133533,8.149076
-1.8753052,8.596224
-0.71340597,8.259274
0.5219867,6.463499
-0.35260358,6.543344
-1.9259259,8.299092
-0.4368617,6.291746
-1.9202578,6.7481737
1.0778515,9.005003
0.34690624,7.095148
-0.2510374,9.025371
-1.3960867,8.4616585
1.4397653,8.772992
-1.915516,7.2574697
-0.9619995,9.094445
-1.3393047,8.412599
0.48064315,9.73537
-0.38934642,8.799707
-0.28654283,6.7616897
0.42266458,7.88036
-0.8529686,9.913812
1.9911997,9.72455
4.870365,-8.015608
3.6400483,-9.159634
3.662209,-6.416558
4.970432,-6.2105355
5.746313,-7.7849483
5.4576025,-6.622024
4.4967575,-9.830961
4.615974,-9.284493
3.8928065,-9.099719
2.5668535,-6.612135
2.575638,-6.852539
3.3731585,-6.721461
2.9379613,-7.238047
3.3760822,-7.1053224
4.2008934,-8.514176
3.8399875,-6.6156826
3.9670765,-6.572123
5.558279,-9.534726
2.0115082,-9.698702
4.3043537,-6.5787024
2.1254427,-6.5824895
3.0195718,-9.239461
2.2537322,-8.567497
3.2065802,-8.579897
4.309652,-9.266588
3.072112,-6.6073217
5.594618,-6.0806103
4.228347,-8.274096
4.9486437,-6.235094
5.766427,-8.894813
4.102977,-9.62894
2.1948133,-8.84739
3.225333,-7.284915
5.323355,-6.807111
3.8624613,-8.644433
3.2087076,-8.186444
2.8054752,-7.323113
4.998848,-6.542452
4.2487726,-8.430152
2.115446,-7.176013
5.7275352,-8.424551
3.1245112,-9.26658
3.9813497,-9.7015915
3.4692268,-8.743661
5.106738,-7.3160186
4.229263,-6.201791
4.919595,-8.5724745
4.765853,-9.12996
2.4041789,-8.90906
4.1284904,-6.3773284
5.584724,-8.641983
5.155634,-9.246627
5.2760324,-8.425175
4.8185053,-8.499433
4.334727,-7.4456024
4.1752286,-9.217083
3.7000086,-9.465416
4.096439,-8.481216
2.0866466,-7.8509235
2.1246948,-7.4037766
3.286594,-7.7407265
4.521987,-9.536501
3.6473963,-9.456656
2.0740743,-7.7009077
3.5631382,-9.708254
2.0797422,-9.251826
5.0778513,-6.994997
4.346906,-8.904852
3.7489626,-6.9746294
2.6039133,-7.538341
5.4397655,-7.227008
2.084484,-8.742531
3.0380006,-6.905555
2.6606953,-7.587402
4.4806433,-6.2646303
3.6106536,-7.2002926
3.713457,-9.23831
4.4226646,-8.119639
3.1470313,-6.086188
5.9911995,-6.2754498
4.870365,-4.015608
3.6400483,-5.159634
3.662209,-2.4165578
4.970432,-2.2105355
5.746313,-3.7849483
5.4576025,-2.622024
4.4967575,-5.830961
4.615974,-5.2844934
3.8928065,-5.099719
2.5668535,-2.6121352
2.575638,-2.852539
3.3731585,-2.7214608
2.9379613,-3.238047
3.3760822,-3.1053224
4.2008934,-4.5141764
3.8399875,-2.6156824
3.9670765,-2.572123
5.558279,-5.534726
2.0115082,-5.698702
4.3043537,-2.5787024
2.1254427,-2.5824895
3.0195718,-5.239461
2.2537322,-4.5674973
3.2065802,-4.5798974
4.309652,-5.266588
3.072112,-2.6073217
5.594618,-2.0806105
4.228347,-4.274096
4.9486437,-2.235094
5.766427,-4.8948126
4.102977,-5.6289396
2.1948133,-4.8473907
3.225333,-3.284915
5.323355,-2.8071108
3.8624613,-4.644433
3.2087076,-4.1864448
2.8054752,-3.323113
4.998848,-2.5424516
4.2487726,-4.430152
2.115446,-3.176013
5.7275352,-4.4245515
3.1245112,-5.26658
3.9813497,-5.701591
3.4692268,-4.743661
5.106738,-3.3160186
4.229263,-2.2017908
4.919595,-4.572474
4.765853,-5.12996
2.4041789,-4.9090595
4.1284904,-2.3773284
5.584724,-4.641983
5.155634,-5.246627
5.2760324,-4.4251747
4.8185053,-4.499433
4.334727,-3.4456027
4.1752286,-5.217083
3.7000086,-5.465416
4.096439,-4.481216
2.0866466,-3.8509233
2.1246948,-3.4037766
3.286594,-3.7407267
4.521987,-5.536501
3.6473963,-5.456656
2.0740743,-3.7009077
3.5631382,-5.708254
2.0797422,-5.2518263
5.0778513,-2.994997
4.346906,-4.904852
3.7489626,-2.9746294
2.6039133,-3.538341
5.4397655,-3.2270076
2.084484,-4.7425303
3.0380006,-2.905555
2.6606953,-3.5874019
4.4806433,-2.26463
3.6106536,-3.2002926
3.713457,-5.2383103
4.4226646,-4.11964
3.1470313,-2.0861878
5.9911995,-2.2754498
4.870365,-0.015607697
3.6400483,-1.1596341
3.662209,1.5834423
4.970432,1.7894646
5.746313,0.21505159
5.4576025,1.377976
4.4967575,-1.8309611
4.615974,-1.2844936
3.8928065,-1.0997189
2.5668535,1.3878648
2.575638,1.147461
3.3731585,1.2785391
2.9379613,0.76195306
3.3760822,0.8946776
4.2008934,-0.5141766
3.8399875,1.3843176
3.9670765,1.4278771
5.558279,-1.5347264
2.0115082,-1.6987017
4.3043537,1.4212974
2.1254427,1.4175104
3.0195718,-1.2394607
2.2537322,-0.56749725
3.2065802,-0.5798974
4.309652,-1.2665881
3.072112,1.3926784
5.594618,1.9193895
4.228347,-0.27409583
4.9486437,1.7649059
5.766427,-0.89481246
4.102977,-1.6289396
2.1948133,-0.84739053
3.225333,0.71508497
5.323355,1.1928892
3.8624613,-0.64443296
3.2087076,-0.18644473
2.8054752,0.676887
4.998848,1.4575484
4.2487726,-0.43015185
2.115446,0.823987
5.7275352,-0.4245514
3.1245112,-1.26658
3.9813497,-1.701591
3.4692268,-0.74366105
5.106738,0.6839814
4.229263,1.7982091
4.919595,-0.57247406
4.765853,-1.1299602
2.4041789,-0.90905964
4.1284904,1.6226715
5.584724,-0.6419828
5.155634,-1.246627
5.2760324,-0.42517495
4.8185053,-0.49943298
4.334727,0.5543974
4.1752286,-1.217083
3.7000086,-1.4654161
4.096439,-0.4812161
2.0866466,0.14907667
2.1246948,0.59622335
3.286594,0.25927332
4.521987,-1.5365008
3.6473963,-1.4566561
2.0740743,0.29909226
3.5631382,-1.7082539
2.0797422,-1.251826
5.0778513,1.0050029
4.346906,-0.90485173
3.7489626,1.0253707
2.6039133,0.46165895
5.4397655,0.7729923
2.084484,-0.74253047
3.0380006,1.094445
2.6606953,0.41259822
4.4806433,1.7353699
3.6106536,0.79970735
3.713457,-1.2383103
4.4226646,-0.11963974
3.1470313,1.913812
5.9911995,1.7245501
4.870365,3.9843924
3.6400483,2.840366
3.662209,5.583442
4.970432,5.7894645
5.746313,4.2150517
5.4576025,5.377976
4.4967575,2.1690388
4.615974,2.7155066
3.8928065,2.900281
2.5668535,5.387865
2.575638,5.147461
3.3731585,5.278539
2.9379613,4.761953
3.3760822,4.8946776
4.2008934,3.4858234
3.8399875,5.3843174
3.9670765,5.427877
5.558279,2.4652736
2.0115082,2.3012981
4.3043537,5.4212976
2.1254427,5.4175105
3.0195718,2.7605393
2.2537322,3.4325027
3.2065802,3.4201026
4.309652,2.7334118
3.072112,5.3926783
5.594618,5.9193897
4.228347,3.7259042
4.9486437,5.764906
5.766427,3.1051874
4.102977,2.3710604
2.1948133,3.1526093
3.225333,4.715085
5.323355,5.192889
3.8624613,3.355567
3.2087076,3.8135552
2.8054752,4.676887
4.998848,5.457548
4.2487726,3.569848
2.115446,4.823987
5.7275352,3.5754485
3.1245112,2.73342
3.9813497,2.298409
3.4692268,3.256339
5.106738,4.6839814
4.229263,5.798209
4.919595,3.427526
4.765853,2.87004
2.4041789,3.0909405
4.1284904,5.6226716
5.584724,3.3580172
5.155634,2.7533731
5.2760324,3.574825
4.8185053,3.500567
4.334727,4.5543976
4.1752286,2.782917
3.7000086,2.534584
4.096439,3.5187838
2.0866466,4.1490765
2.1246948,4.5962234
3.286594,4.2592735
4.521987,2.463499
3.6473963,2.543344
2.0740743,4.2990923
3.5631382,2.2917461
2.0797422,2.748174
5.0778513,5.005003
4.346906,3.0951483
3.7489626,5.0253706
2.6039133,4.461659
5.4397655,4.772992
2.084484,3.2574697
3.0380006,5.094445
2.6606953,4.412598
4.4806433,5.7353697
3.6106536,4.7997074
3.713457,2.7616897
4.4226646,3.8803604
3.1470313,5.913812
5.9911995,5.7245502
4.870365,7.984392
3.6400483,6.840366
3.662209,9.583443
4.970432,9.789465
5.746313,8.215052
5.4576025,9.377975
4.4967575,6.169039
4.615974,6.7155066
3.8928065,6.900281
2.5668535,9.387865
2.575638,9.147461
3.3731585,9.278539
2.9379613,8.761953
3.3760822,8.894677
4.2008934,7.4858236
3.8399875,9.384317
3.9670765,9.427877
5.558279,6.465274
2.0115082,6.301298
4.3043537,9.421297
2.1254427,9.41751
3.0195718,6.760539
2.2537322,7.4325027
3.2065802,7.4201026
4.309652,6.733412
3.072112,9.392678
5.594618,9.91939
4.228347,7.725904
4.9486437,9.764906
5.766427,7.1051874
4.102977,6.3710604
2.1948133,7.1526093
3.225333,8.715085
5.323355,9.192889
3.8624613,7.355567
3.2087076,7.8135552
2.8054752,8.676887
4.998848,9.457548
4.2487726,7.569848
2.115446,8.823987
5.7275352,7.5754485
3.1245112,6.73342
3.9813497,6.298409
3.4692268,7.256339
5.106738,8.683981
4.229263,9.798209
4.919595,7.427526
4.765853,6.87004
2.4041789,7.0909405
4.1284904,9.622671
5.584724,7.358017
5.155634,6.753373
5.2760324,7.5748253
4.8185053,7.500567
4.334727,8.554398
4.1752286,6.782917
3.7000086,6.534584
4.096439,7.518784
2.0866466,8.149076
2.1246948,8.596224
3.286594,8.259274
4.521987,6.463499
3.6473963,6.543344
2.0740743,8.299092
3.5631382,6.291746
2.0797422,6.7481737
5.0778513,9.005003
4.346906,7.095148
3.7489626,9.025371
2.6039133,8.4616585
5.4397655,8.772992
2.084484,7.2574697
3.0380006,9.094445
2.6606953,8.412599
4.4806433,9.73537
3.6106536,8.799707
3.713457,6.7616897
4.4226646,7.88036
3.1470313,9.913812
5.9911995,9.72455
8.870365,-8.015608
7.6400485,-9.159634
7.662209,-6.416558
8.970432,-6.2105355
9.746313,-7.7849483
9.4576025,-6.622024
8.4967575,-9.830961
8.615974,-9.284493
7.8928065,-9.099719
6.5668535,-6.612135
6.575638,-6.852539
7.3731585,-6.721461
6.9379616,-7.238047
7.376082,-7.1053224
8.200893,-8.514176
7.8399873,-6.6156826
7.967077,-6.572123
9.558279,-9.534726
6.011508,-9.698702
8.304354,-6.5787024
6.1254425,-6.5824895
7.019572,-9.239461
6.253732,-8.567497
7.20658,-8.579897
8.309652,-9.266588
7.072112,-6.6073217
9.594618,-6.0806103
8.228347,-8.274096
8.948644,-6.235094
9.766427,-8.894813
8.102977,-9.62894
6.1948133,-8.84739
7.225333,-7.284915
9.323356,-6.807111
7.8624616,-8.644433
7.208708,-8.186444
6.805475,-7.323113
8.998848,-6.542452
8.248773,-8.430152
6.115446,-7.176013
9.727535,-8.424551
7.1245112,-9.26658
7.9813495,-9.7015915
7.469227,-8.743661
9.106738,-7.3160186
8.229263,-6.201791
8.919595,-8.5724745
8.765853,-9.12996
6.4041786,-8.90906
8.12849,-6.3773284
9.584723,-8.641983
9.155634,-9.246627
9.276032,-8.425175
8.818505,-8.499433
8.334727,-7.4456024
8.175228,-9.217083
7.7000084,-9.465416
8.096438,-8.481216
6.0866466,-7.8509235
6.124695,-7.4037766
7.286594,-7.7407265
8.521987,-9.536501
7.6473966,-9.456656
6.0740743,-7.7009077
7.5631385,-9.708254
6.0797424,-9.251826
9.077851,-6.994997
8.346907,-8.904852
7.7489624,-6.9746294
6.6039133,-7.538341
9.439765,-7.227008
6.084484,-8.742531
7.0380006,-6.905555
6.660695,-7.587402
8.480643,-6.2646303
7.6106534,-7.2002926
7.713457,-9.23831
8.422665,-8.119639
7.1470313,-6.086188
9.9911995,-6.2754498
8.870365,-4.015608
7.6400485,-5.159634
7.662209,-2.4165578
8.970432,-2.2105355
9.746313,-3.7849483
9.4576025,-2.622024
8.4967575,-5.830961
8.615974,-5.2844934
7.8928065,-5.099719
6.5668535,-2.6121352
6.575638,-2.852539
7.3731585,-2.7214608
6.9379616,-3.238047
7.376082,-3.1053224
8.200893,-4.5141764
7.8399873,-2.6156824
7.967077,-2.572123
9.558279,-5.534726
6.011508,-5.698702
8.304354,-2.5787024
6.1254425,-2.5824895
7.019572,-5.239461
6.253732,-4.5674973
7.20658,-4.5798974
8.309652,-5.266588
7.072112,-2.6073217
9.594618,-2.0806105
8.228347,-4.274096
8.948644,-2.235094
9.766427,-4.8948126
8.102977,-5.6289396
6.1948133,-4.8473907
7.225333,-3.284915
9.323356,-2.8071108
7.8624616,-4.644433
7.208708,-4.1864448
6.805475,-3.323113
8.998848,-2.5424516
8.248773,-4.430152
6.115446,-3.176013
9.727535,-4.4245515
7.1245112,-5.26658
7.9813495,-5.701591
7.469227,-4.743661
9.106738,-3.3160186
8.229263,-2.2017908
8.919595,-4.572474
8.765853,-5.12996
6.4041786,-4.9090595
8.12849,-2.3773284
9.584723,-4.641983
9.155634,-5.246627
9.276032,-4.4251747
8.818505,-4.499433
8.334727,-3.4456027
8.175228,-5.217083
7.7000084,-5.465416
8.096438,-4.481216
6.0866466,-3.8509233
6.124695,-3.4037766
7.286594,-3.7407267
8.521987,-5.536501
7.6473966,-5.456656
6.0740743,-3.7009077
7.5631385,-5.708254
6.0797424,-5.2518263
9.077851,-2.994997
8.346907,-4.904852
7.7489624,-2.9746294
6.6039133,-3.538341
9.439765,-3.2270076
6.084484,-4.7425303
7.0380006,-2.905555
6.660695,-3.5874019
8.480643,-2.26463
7.6106534,-3.2002926
7.713457,-5.2383103
8.422665,-4.11964
7.1470313,-2.0861878
9.9911995,-2.2754498
8.870365,-0.015607697
7.6400485,-1.1596341
7.662209,1.5834423
8.970432,1.7894646
9.746313,0.21505159
9.4576025,1.377976
8.4967575,-1.8309611
8.615974,-1.2844936
7.8928065,-1.0997189
6.5668535,1.3878648
6.575638,1.147461
7.3731585,1.2785391
6.9379616,0.76195306
7.376082,0.8946776
8.200893,-0.5141766
7.8399873,1.3843176
7.967077,1.4278771
9.558279,-1.5347264
6.011508,-1.6987017
8.304354,1.4212974
6.1254425,1.4175104
7.019572,-1.2394607
6.253732,-0.56749725
7.20658,-0.5798974
8.309652,-1.2665881
7.072112,1.3926784
9.594618,1.9193895
8.228347,-0.27409583
8.948644,1.7649059
9.766427,-0.89481246
8.102977,-1.6289396
6.1948133,-0.84739053
7.225333,0.71508497
9.323356,1.1928892
7.8624616,-0.64443296
7.208708,-0.18644473
6.805475,0.676887
8.998848,1.4575484
8.248773,-0.43015185
6.115446,0.823987
9.727535,-0.4245514
7.1245112,-1.26658
7.9813495,-1.701591
7.469227,-0.74366105
9.106738,0.6839814
8.229263,1.7982091
8.919595,-0.57247406
8.765853,-1.1299602
6.4041786,-0.90905964
8.12849,1.6226715
9.584723,-0.6419828
9.155634,-1.246627
9.276032,-0.42517495
8.818505,-0.49943298
8.334727,0.5543974
8.175228,-1.217083
7.7000084,-1.4654161
8.096438,-0.4812161
6.0866466,0.14907667
6.124695,0.59622335
7.286594,0.25927332
8.521987,-1.5365008
7.6473966,-1.4566561
6.0740743,0.29909226
7.5631385,-1.7082539
6.0797424,-1.251826
9.077851,1.0050029
8.346907,-0.90485173
7.7489624,1.0253707
6.6039133,0.46165895
9.439765,0.7729923
6.084484,-0.74253047
7.0380006,1.094445
6.660695,0.41259822
8.480643,1.7353699
7.6106534,0.79970735
7.713457,-1.2383103
8.422665,-0.11963974
7.1470313,1.913812
9.9911995,1.7245501
8.870365,3.9843924
7.6400485,2.840366
7.662209,5.583442
8.970432,5.7894645
9.746313,4.2150517
9.4576025,5.377976
8.4967575,2.1690388
8.615974,2.7155066
7.8928065,2.900281
6.5668535,5.387865
6.575638,5.147461
7.3731585,5.278539
6.9379616,4.761953
7.376082,4.8946776
8.200893,3.4858234
7.8399873,5.3843174
7.967077,5.427877
9.558279,2.4652736
6.011508,2.3012981
8.304354,5.4212976
6.1254425,5.4175105
7.019572,2.7605393
6.253732,3.4325027
7.20658,3.4201026
8.309652,2.7334118
7.072112,5.3926783
9.594618,5.9193897
8.228347,3.7259042
8.948644,5.764906
9.766427,3.1051874
8.102977,2.3710604
6.1948133,3.1526093
7.225333,4.715085
9.323356,5.192889
7.8624616,3.355567
7.208708,3.8135552
6.805475,4.676887
8.998848,5.457548
8.248773,3.569848
6.115446,4.823987
9.727535,3.5754485
7.1245112,2.73342
7.9813495,2.298409
7.469227,3.256339
9.106738,4.6839814
8.229263,5.798209
8.919595,3.427526
8.765853,2.87004
6.4041786,3.0909405
8.12849,5.6226716
9.584723,3.3580172
9.155634,2.7533731
9.276032,3.574825
8.818505,3.500567
8.334727,4.5543976
8.175228,2.782917
7.7000084,2.534584
8.096438,3.5187838
6.0866466,4.1490765
6.124695,4.5962234
7.286594,4.2592735
8.521987,2.463499
7.6473966,2.543344
6.0740743,4.2990923
7.5631385,2.2917461
6.0797424,2.748174
9.077851,5.005003
8.346907,3.0951483
7.7489624,5.0253706
6.6039133,4.461659
9.439765,4.772992
6.084484,3.2574697
7.0380006,5.094445
6.660695,4.412598
8.480643,5.7353697
7.6106534,4.7997074
7.713457,2.7616897
8.422665,3.8803604
7.1470313,5.913812
9.9911995,5.7245502
8.870365,7.984392
7.6400485,6.840366
7.662209,9.583443
8.970432,9.789465
9.746313,8.215052
9.4576025,9.377975
8.4967575,6.169039
8.615974,6.7155066
7.8928065,6.900281
6.5668535,9.387865
6.575638,9.147461
7.3731585,9.278539
6.9379616,8.761953
7.376082,8.894677
8.200893,7.4858236
7.8399873,9.384317
7.967077,9.427877
9.558279,6.465274
6.011508,6.301298
8.304354,9.421297
6.1254425,9.41751
7.019572,6.760539
6.253732,7.4325027
7.20658,7.4201026
8.309652,6.733412
7.072112,9.392678
9.594618,9.91939
8.228347,7.725904
8.948644,9.764906
9.766427,7.1051874
8.102977,6.3710604
6.1948133,7.1526093
7.225333,8.715085
9.323356,9.192889
7.8624616,7.355567
7.208708,7.8135552
6.805475,8.676887
8.998848,9.457548
8.248773,7.569848
6.115446,8.823987
9.727535,7.5754485
7.1245112,6.73342
7.9813495,6.298409
7.469227,7.256339
9.106738,8.683981
8.229263,9.798209
8.919595,7.427526
8.765853,6.87004
6.4041786,7.0909405
8.12849,9.622671
9.584723,7.358017
9.155634,6.753373
9.276032,7.5748253
8.818505,7.500567
8.334727,8.554398
8.175228,6.782917
7.7000084,6.534584
8.096438,7.518784
6.0866466,8.149076
6.124695,8.596224
7.286594,8.259274
8.521987,6.463499
7.6473966,6.543344
6.0740743,8.299092
7.5631385,6.291746
6.0797424,6.7481737
9.077851,9.005003
8.346907,7.095148
7.7489624,9.025371
6.6039133,8.4616585
9.439765,8.772992
6.084484,7.2574697
7.0380006,9.094445
6.660695,8.412599
8.480643,9.73537
7.6106534,8.799707
7.713457,6.7616897
8.422665,7.88036
7.1470313,9.913812
9.9911995,9.72455
